Name,Ticker,"Sub-Sector","Market Cap","Domestic Institutional Holding","Mutual Fund Holding","Foreign Institutional Holding","Promoter Holding","MF Holding Change – 3M"," MF Holding Change – 6M","FII Holding Change – 3M","Promoter Holding Change – 6M ","DII Holding Change – 3M","DII Holding Change – 6M","FII Holding Change – 6M","Promoter Holding Change – 3M","Insurance Firms Holding","Retail Investor Holding"
Nelco Ltd,NELCO,"Communication & Networking","2514.815864","0.0633129404340357","0","4.797115485748344","50.0865091329804","0","0","0.259781579777723","0","0","-0.026163096448480166","0.2921984012901868","0","0","33.48748816744382"
Updater Services Ltd,UDS,"Business Support Services","2510.563725","13.493864809187425","10.04202402789039","3.857069491434638","58.8882542704627","0.4456837676964369","0.9632429748689582","-1.1923397801822375","0.15046997007588203","-0.5044574202154539","-1.7596044363098482","-3.4020247747514567","0.24556237862474006","3.45034709286258","7.7421396662616075"
Vakrangee Limited,VAKRANGEE,"Outsourced services","2509.207345896","6.183821642046764","0","2.9262999033610164","41.92492162205493","0","0","-0.1380624134155859","-0.6751258959898863","-0.10429853811633638","-0.10335470852076867","-0.3796599492048722","-0.6751258959898863","6.181361246485064","28.326961289975582"
Mangalam Cement Ltd,MANGLMCEM,"Cement","2506.51619919","5.9516284109078645","4.74345515693942","6.321493842776843","36.93970222092367","0.7477352865725204","1.3459758846123715","0.6141039748705497","0.30803026537370926","0.2219745372799906","2.5534217943886706","0.12289207470494024","0","0","15.170581487679263"
HMA Agro Industries Ltd,HMAAGRO,"Packaged Foods & Meats","2494.83499414","0.027816575269709272","0.027816575269709272","5.293917801787437","83.61497140692019","0.0037508254541802726","0.027816575269709272","-0.591719823662678","0","0.0037508254541802726","0.027816575269709272","-2.106211403296168","0","0","5.4673781526388865"
Hindware Home Innovation Ltd,HINDWAREAP,"Home Furnishing","2486.634506025","7.130437140053802","1.317641080167275","6.0477635157327","51.31623367942482","-0.4307725163889571","-2.939915607133662","-1.43847144798852","0","-0.2642939526929391","-2.744640310211871","-1.54119164586284","0","0.1537849847146597","16.560125854131456"
Rama Steel Tubes Ltd,RAMASTEEL,"Building Products - Pipes","2485.215488925","0","0","0.05182208829533279","56.32799003198414","0","-0.5882906338101118","-0.025290740650064078","-0.897466617589906","0","-0.5882906338101118","-0.27415916454899114","-0.36710966345459894","0","24.482249076122738"
Xpro India Ltd,XPROINDIA,"Plastic Products","2484.7362923650003","3.108341996586194","0.7484215422434157","15.04304517600264","42.460079109071934","-0.04085839202009234","0.6979770912201015","0.07538130528198828","-2.798316641287826","0.009784593268390651","2.5840254298893224","3.002020505434704","0","0","14.762228256861547"
TechNVision Ventures Ltd,TECHNVISN,"Software Services","2478.625","0","0","0","74.31510756972112","0","0","0","0","0","0","0","0","0","4.68401593625498"
Man Industries (India) Ltd,MANINDS,"Building Products - Pipes","2475.4735891200003","3.314645506243065","1.2630379632171609","1.838341768622036","46.12067396791989","0","1.2627052014299274","0.2029792514080595","-3.4961982526352884","-0.0046219067132398095","2.667473744341777","-0.3012216861807189","-0.026532710463435194","0.03856326176113059","23.942649243561323"
Dolphin Offshore Enterprises (India) Ltd,DOLPHIN,"Oil & Gas - Equipment & Services","2474.4832959","1.5975670785695038","0","12.824081642651915","74.99141348315618","0","0","0","0","0","0.015623211142324012","0","0","0","2.6957788333235846"
Astec Lifesciences Ltd,ASTEC,"Fertilizers & Agro Chemicals","2461.6192879200003","3.375130320778429","3.043268410702252","1.032331791538768","66.75002097115976","-4.741809679659999","-5.726954106211487","-0.22171184490423745","-0.003604851323828484","-4.502302350386329","-6.366151401694169","-0.24475714311773977","-0.003604851323828484","0","13.822439421394867"
Orient Green Power Company Ltd,GREENPOWER,"Renewable Energy","2459.847409893","2.727588559813502","0","0.5129986742436909","29.42153080448241","0","0","0.029946958256125145","0","0.00002946802635372947","0.00002946802635372947","-0.7802473661760998","0","1.5661191487316923","42.61280562124974"
NIIT Ltd,NIITLTD,"Education Services","2459.4994310099996","12.565065806471013","8.555994021342656","17.424333777612556","34.664103686575295","-0.013639840437100759","-0.01746962984010736","-0.7515427629820302","-0.07077717196073507","-0.020031043997272846","-0.1390845795505662","-1.013027542223508","-0.055261006728208883","0.22306755854857202","23.881020700530758"
Aeroflex Industries Ltd,AEROFLEX,"Iron & Steel","2451.7848948299998","5.915850689261096","3.829752420287693","0.2070470413903084","66.99382548936413","-0.186843727712811","-0.08846711465486834","-0.08581633349796328","0","-0.23710649760745373","0.05807283106288619","-0.15098858749012242","0","0.23584838181332146","16.403407289972957"
EFC (I) Ltd,EFCIL,"Distributors","2446.5242152","1.7771491747301467","0","5.450422896758418","45.5731405833992","0","0","-1.0219663469775249","-11.239175764191565","0.1689043674420443","1.7771491747301467","-1.2659815944719721","0","0","14.789991652317244"
Owais Metal and Mineral Processing Ltd,OWAIS,"Metals - Diversified","2445.532531","6.2829996351416355","0","1.3111581871654112","73.0112606708972",,"0",,"-26.9887393291028",,"6.2829996351416355","1.3111581871654112",,"0","9.25730478455042"
Jyoti Structures Ltd,JYOTISTRUC,"Power Transmission & Distribution","2442.07189506","2.8322737652593957","0","0.62594617217791","0","0","0","0.30609711662327765","0","-1.0872332558583713","-1.0602634101462298","0.5106991958086669","0","0.018894824870270013","26.483774761744407"
Barbeque-Nation Hospitality Ltd,BARBEQUE,"Restaurants & Cafes","2437.17475725","23.377429878237066","18.121056342265554","17.503917312189568","33.70947754471474","0.04334736413548157","-0.5407611161390804","0.636918897133814","-0.021472017121951126","-1.3530726521069063","-1.8262601482869911","-0.2580532711549637","-0.0011181626906093811","0.511864344226852","9.29062603310687"
India Pesticides Ltd,IPL,"Fertilizers & Agro Chemicals","2436.053684724","0.04346342072177933","0.04346342072177933","0.26102192024230453","63.60573003733092","0.0058603633366222235","-1.542585868433254","-2.142353982478547","0","0.0058603633366222235","-1.542585868433254","-1.3706850611045993","0","0","15.576803200541617"
Media Matrix Worldwide Ltd,MMWL,"Advertising","2433.130286412","0.22070334786382673","0","0","60.14253786721443","0","0","0","-0.573828704445944","0","0.22070334786382673","0","-0.573828704445944","0","1.2192522507188372"
Rupa & Company Ltd,RUPA,"Apparel & Accessories","2432.2586676","4.215490158009048","0","1.25534300346962","73.27993389715076","0","-0.030292528496856822","0.30656315482914964","0","0.021817159378184847","-0.01531602312543523","0.6374735050404555","0","0","16.12195150781092"
Panama Petrochem Ltd,PANAMAPET,"Specialty Chemicals","2424.88587583","0.37762673663418067","0","14.878822383816548","61.942240565687634","0","0","4.840452847356264","0.9617463983544212","0.2346546022324328","0.37039456638039614","7.342872877225784","-3.893551157221289","0","13.217228375141449"
D Link (India) Limited,DLINKINDIA,"Technology Hardware","2422.140867","0.5435398262490899","0","1.0678231283895017","51.02024934621608","0","0","0.7784091469193645","0","0.5435398262490899","0.4371881588008399","0.7185497192637063","0","0","27.348483376214798"
MIC Electronics Ltd,MICEL,"Electrical Components & Equipments","2421.072868019","0","0","8.382849353782035","67.50823362995534","0","0","8.380809130430954","-7.118238300538451","0","0","8.379718572796413","-7.08437005101851","0","15.518314557193854"
TTK Healthcare Ltd,TTKHLTCARE,"Pharmaceuticals","2414.803258035","1.136257723013322","0.001670165876487129","1.8682928420724407","74.56186630562776","0","-1.993286357794965","0.020480762909125927","0","0","-1.99638607243014","0.014168102053928822","0","0","14.769467924075109"
Universal Cables Ltd,UNIVCABLES,"Cables","2414.10460998","5.249289523582404","3.7945742691224518","0.3652244084017985","61.88993572372069","-0.23745235713076562","0.7505350640190405","0.06995455677515111","0","-0.933844767405783","-0.0035019070694168875","0.022377618507777752","0","0.6308246045777679","9.531505072678117"
EIH Associated Hotels Ltd,EIHAHOTELS,"Hotels, Resorts & Cruise Lines","2410.94447211","0.002297481366359431","0","13.84245323484884","74.99739317917825","0","0","0.11014453881950637","0","0","0","0.16976418027653573","0","0","6.0926842712161"
Ugro Capital Ltd,UGROCAP,"Investment Banking & Brokerage","2409.327708842","2.5493916516217974","0","20.27557623485911","2.232626965090736","0","0","0.5201142481339573","-0.0071274690395437545","-1.2105154153109292","-1.9093515217869594","0.5019824600362384","-0.0015785710806630604","2.2626047500105924","12.66807818888364"
Veranda Learning Solutions Ltd,VERANDA,"Education Services","2399.525930925","0.2806092183271044","0","1.8353877295425498","54.877552239053905","0","0","-0.3628766424338785","1.2439306074428629","-0.010586079263362191","0.09996697416428393","-0.34139466675803565","1.2439306074428629","0","8.432433284877733"
Ajmera Realty & Infra India Ltd,AJMERA,"Real Estate","2398.245276875","2.1126663120554885","0.0006087100489997499","0.1856368382303728","74.19551851316935","0","0","-0.10301572148697158","4.460923139788434","0","0.3436929114164837","0.16591012367945498","0","0.6426935419668239","10.897882548550616"
Carysil Ltd,CARYSIL,"Home Furnishing","2394.44103959","10.779573027582098","3.2665254438001425","2.2055485988931576","41.374271588647446",,,,,,,,,"0.10294695105217885","32.285663729994"
Precision Camshafts Ltd,PRECAM,"Auto Parts","2392.50321198","0.07536386872842672","0","0.11914829195321597","65.3701291355706","0","0","-0.0016539308203165348","0","0","-0.04985480203442964","0.0013044050199695623","0","0","12.281695475962284"
S.P.Apparels Ltd,SPAL,"Apparel & Accessories","2387.56089","19.240951515586268","17.715003626567196","1.5921905262906197","61.927783489953214","0.34123207638905484","-0.1610076277468231","0.06483983325761411","0","0.3687302232530705","0.16613264468409028","0.20373337159162475","0","0","10.487988490630704"
Mukand Ltd,MUKANDLTD,"Iron & Steel","2387.211196323","1.7484737576336513","0.5748224947225542","0.2048540410891371","74.70378173480663","0.11853443555218368","0.48817346730570543","-0.033248771797927124","0","0.19340524663722714","0.5618940700622066","-0.11534402616916342","0","1.092726286688817","9.886866214708613"
Themis Medicare Ltd,THEMISMED,"Pharmaceuticals","2383.3789074","0.011323322916137007","0.0004584957081759563","0.05178176647314236","67.14896721125527","0.000030421516182290906","0.00010860105689161474","0.019204668572791947","-0.009062382008494296","0.00003042151618229058","0.00010713474670541283","0.03730569024826659","0","0","15.599121339694038"
Dredging Corporation of India Ltd,DREDGECORP,"Dredging","2381.4","5.092782142857143","0.07142857142857142","0.3367821428571428","73.471475","0.07142857142857142","0.07142857142857142","0.037099999999999966","0","-0.047546428571428656","-0.20607857142857178","0.2243464285714285","0","5.0213535714285715","13.82647142857143"
Nalwa Sons Investments Ltd,NSIL,"Asset Management","2379.866806865","0.0526657740418285","0.027647097648575404","5.060859633932957","55.615252086041664","0","0","0.0453061945269253","0","0","-0.5475877615254812","0.21334992678386477","0","0","13.508391380881019"
Kody Technolab Ltd,KODYTECH,"Software Services","2374.6154768","0","0","0","73.01438079130438",,"0",,"0",,"0","0",,"0","14.835843094678511"
Saraswati Commercial (India) Ltd,ZSARACOM,"Specialized Finance","2355.2599489599997","0","0","0","72.32058940042411","0","0","0","0","0","0","0","0","0","7.872686246028849"
Vardhman Special Steels Ltd,VSSL,"Iron & Steel","2341.3535909400002","3.148295378183219","2.8933807716854005","0.639798797512806","60.559393766458726","0.3949725992546904","0.47075938480048896","0.14672999309549245","-0.11265242281296395","0.5192092966363737","0.6445337209568436","-0.11107523695868604","0","0","10.445266346499038"
Amrutanjan Health Care Ltd,AMRUTANJAN,"Pharmaceuticals","2325.47780088","7.322272119286229","6.761551028116648","1.5477455870038115","50.58903939485234","-0.029266051967735685","-0.029266051967735685","0.168827175333087","0","0.0336761945346753","0.08309400383180865","0.7498107097631564","0","0","30.507297834741067"
IKIO Lighting Ltd,IKIO,"Electrical Components & Equipments","2318.807433505","5.118766973917589","5.0670076090536496","0.7119901772112549","72.49506445341379","0.1644071525696944","0.032304313595705736","-0.84299701163425","0.032391010531853226","0.17087707317768785","-2.629917914435066","-0.7974578284428346","0.032391010531853226","0","18.0553421739795"
Shanti Educational Initiatives Ltd,SEIL,"Education Services","2311.155","0","0","18.62460745341615","64.46318136645964","0","0","-0.38626956521738975","0.00004037267082424023","0","0","-0.38223229813664616","0","0","0.7334465838509316"
Alicon Castalloy Ltd,ALICON,"Auto Parts","2304.1401096","9.162081289694154","9.053053037048699","0.7672317523724252","55.19896887437093","0.05234300020622662","0.0608957167178108","0.3972553871652236","-0.5138981848848729","0.16137125285168175","0.15962098720852858","0.5109233481181625","-0.5138981848848729","0","11.662843811032454"
B L Kashyap and Sons Ltd,BLKASHYAP,"Construction & Engineering","2301.29152","0.002303938963804116","0","1.653279364797729","61.64756742370475","0","0","0.758116128459901","0.0013972675656503952","-0.024840312278211502","-0.07673882185947481","1.3476525904897092","0","0","19.525789567068845"
Tatva Chintan Pharma Chem Ltd,TATVA,"Specialty Chemicals","2298.26940375","10.633730127601018","10.5961532665685","3.3693149233788993","72.01999995297548","-2.23975619072373","-2.4493572710905465","-0.2801763248248177","0","-2.202179329691212","-2.4246052773046234","-0.840422100580732","0","0","10.934943509665995"
KP Green Engineering Ltd,KPGEL,"Heavy Electrical Equipment","2298","1.67","0","7.608","66.587082","0",,"7.608",,"-7.95665309446254",,,"-23.786264905537465","0","10.28484"
Everest Kanto Cylinder Ltd,EKC,"Gas Distribution","2297.676704314","0.07860424386986267","0","1.4325106546626638","67.3867792759501","0","0","0.7379779933427374","0","-0.1556863103187534","-0.8306846584710662","0.7985130643729009","0","0","25.479837467812587"
Hariom Pipe Industries Ltd,HARIOMPIPE,"Building Products - Pipes","2288.79524743","0.16150418016424392","0","10.099893242506827","57.165063506189206","0","0","3.5881461605782743","-3.746201416346615","0.16150418016424392","0.16150418016424392","7.524800040983305","-1.1153126127302144","0","14.703204898641431"
Satin Creditcare Network Ltd,SATIN,"Consumer Finance","2288.7406873709997","7.04408167340622","1.0018804488582136","7.139605415775992","36.17308222119722","-0.12456576259653374","-0.5676296934674192","0.47517282029717034","0.11767797991083029","0.12513514297625505","-1.2233422601133253","-2.4451148770176845","0","2.116994270847548","12.65287127708172"
JITF Infralogistics Ltd,JITFINFRA,"Shipbuilding","2287.629834","0.6178681004210054","0.006395964846469999","1.8110423454112026","63.0252968190657","0","0","-0.6878229933068798","0","0.5266905869527141","0.5711472112231597","-0.6050178133845756","0","0","30.122737942925426"
