Name,Ticker,"Sub-Sector","Market Cap","Return on Equity","Return on Assets","Net Profit Margin","5Y Avg Return on Equity","5Y Avg Return on Assets","5Y Avg Net Profit Margin","5Y Avg EBITDA Margin","EBITDA Margin","5Y Avg Return on Investment","Return on Investment","5Y Avg Cash Flow Margin","Cash Flow Margin","ROCE"
ICICI Securities Ltd,ISEC,"Investment Banking & Brokerage","28142.6673609","50.439727291672874","8.239550103114743","33.55023961345004","55.583058217650645","11.471743761412023","35.72565388239791","50.62696314825916","47.20701809972672","13.836289910370215","8.153422284249913","-75.43536640746188","-111.35807358707275","51.99706525689285"
PNB Housing Finance Ltd,PNBHOUSING,"Home Financing","27926.895541609996","11.60529930776542","2.165459074638558","21.368722802174837","9.966100797304819","1.3988550128686614","14.137404332066229","19.063776565796108","28.412419283302324","1.463733713362123","2.154576093536558","39.626563434608926","-66.05428016363686","2.938062944528818"
Natco Pharma Ltd,NATCOPHARM,"Pharmaceuticals","27637.54849035","25.88445869729373","22.100529311099624","33.64026266689284","13.882459797306842","11.717769278664028","22.127158093916254","33.463835920726225","45.542659138820916","12.64174815329627","22.612984592644967","19.265482285582607","29.358598463737906","28.528811959617762"
ITI Ltd,ITI,"Telecom Equipments","27332.428951410002","-14.445106787815298","-3.758966521851312","-43.48643628608774","0.5919792348700508","0.18281428356790924","-11.169949269180837","2.4343940725969473","-20.975028090531776","4.538522636098044","-3.5349911666388314","-8.9780206019514","-20.26873998784732","-11.287715610083922"
Hatsun Agro Product Ltd,HATSUN,"FMCG - Foods","27293.395042955","17.742197794173762","6.333251584912317","3.3355880084562775","17.986040591957327","6.086218034652489","3.1161728133352016","11.36954213807925","11.500715089766851","10.457440220257762","9.868986430319275","7.611034627580122","-0.8918030495521017","17.69384934346924"
Aegis Logistics Ltd,AEGISLOG,"Oil & Gas - Storage & Transportation","27070.875","13.379012069998945","7.589964056381678","7.866618939093445","12.52838790196889","7.506269687369854","5.582447235054213","10.523382286694403","15.373207970136177","9.277223626729327","9.610357905016059","6.506013308010266","9.05990040784962","14.189286331482714"
Dr. Lal PathLabs Ltd,LALPATHLAB,"Hospitals & Diagnostic Centres","26934.90421875","19.957488591098254","14.793876998215527","15.581864352886337","21.36006256355451","15.936772427001035","15.494201682357277","28.534116350487295","29.549919200630708","18.754205078926088","18.153636917882093","22.244554292456066","23.317696150813877","26.896634965977483"
Jyoti CNC Automation Ltd,JYOTICNC,"Computer Hardware","26772.246861120002","20.856028976691476","8.16852524169598","11.216690459195823","-24.06438388948005","-0.9942880093458243","-2.907494614712174","12.05844897694884","22.857185343802055","6.1521705574795655","14.419716976043064","2.7915637702016194","-3.587467285272424","18.75635921633969"
Pfizer Ltd,PFIZER,"Pharmaceuticals","26671.613971979998","16.20881866984966","13.3988536377014","23.149271717269276","18.62994465581135","14.292427560544358","22.738749122332717","34.33176082092742","34.588915994507964","18.573566977464825","15.588616316393137","16.37868183893517","10.784210813602447","20.680459070886588"
SKF India Ltd,SKFINDIA,"Industrial Machinery","26605.534168079997","21.96599212201914","16.159782115297322","11.830615093360665",,,,,"17.401381167496044",,"20.523583137564906","0","13.380515718766684","27.06246511764534"
Grindwell Norton Ltd,GRINDWELL,"Industrial Machinery","26217.3888","19.75662133142449","14.836529016389644","13.924822509691195","19.079903621351455","14.315143914545217","13.519308748543756","21.120405650410827","21.30537044296355","17.96497761712515","18.210071835337036","15.344243103445368","13.354966098988053","23.509529536095627"
Laurus Labs Ltd,LAURUSLABS,"Pharmaceuticals","26170.79310156","3.93301021651767","2.0009434532507733","3.168435240972777","22.677115748379915","10.746034218811714","12.455968023522328","24.79709278352168","15.863687225808494","15.371767715756743","5.131503652339698","15.074874639262523","13.13731333268866","7.948433575050958"
KEC International Ltd,KEC,"Construction & Engineering","26145.887229","8.815932641169663","1.9104836121681545","1.7362900031893576","12.532622223072954","2.7765515536016117","2.8185027746552587","8.117970330023919","7.051556467477451","14.39275874774901","14.148474209631965","2.0304300796433377","1.5578443727791305","27.04763042136884"
Ratnamani Metals and Tubes Ltd,RATNAMANI,"Building Products - Pipes","26062.30836","21.13954427733032","15.968708213837484","12.134691785959944","18.214208288165327","13.3501003362191","11.406646117557658","18.179292550736104","18.90649629504065","16.61849804355915","19.82505557913611","7.875114727764163","9.961011708178189","25.52196034855842"
Tata Chemicals Ltd,TATACHEM,"Diversified Chemicals","25923.99884928","1.2249748605905475","0.7480705084367281","1.663356504468719","14.088308070588852","7.62767698649607","13.57816786903786","24.877540657651252","14.523336643495531","11.214948809381658","2.782717857516477","15.495906080957052","18.71896722939424","4.4363256784968685"
Whirlpool of India Ltd,WHIRLPOOL,"Home Electronics & Appliances","25914.20563665","5.778910862749544","3.622063144122371","3.1034132684358147","12.700162159422733","7.511297577237559","5.477414958383838","9.7896517845073","7.8340308768458025","12.15981028656236","6.068809456023413","5.6060842781007","8.723702704905492","7.822218102609268"
Narayana Hrudayalaya Ltd,NH,"Hospitals & Diagnostic Centres","25871.872481475","31.460562190085923","16.101701830763513","15.495814223785885","20.119008421452136","9.603206595196864","8.21634949107089","17.531391139177344","24.39471162907583","15.086271230411782","19.972826689244595","16.65482339258244","20.94066092856694","22.18700791767393"
CESC Ltd,CESC,"Power Generation","25493.37050976","11.776533779404422","3.676164705319877","7.955076805346107","12.69434429155427","3.6717678310881086","9.402633179890518","28.52723501274253","24.717524981894655","10.602228214521393","10.377330753010476","18.705696873991936","13.590763360234615","10.077457083743099"
Amara Raja Energy & Mobility Ltd,ARE&M,"Batteries","25472.5550347","14.593109199993453","11.03343222778197","7.9058453233605706","15.097635925772085","11.10966187966909","7.8480323330967705","14.992925100334528","14.966938407713108","14.146552210290906","13.927987094956174","11.017818815648955","10.711871290353967","17.716039167011456"
Poly Medicure Ltd,POLYMED,"Health Care Equipment & Supplies","25351.509061025","19.047970261977806","15.03316481706234","17.971288802911474","18.321994890080965","13.115340576064245","15.815511888572027","27.639565492697393","29.348605147974695","14.839795183202304","16.53195151470919","16.142511103753236","18.51545157855915","23.737752333441684"
Castrol India Ltd,CASTROLIND,"Commodity Chemicals","24935.775300639998","43.12327208487614","26.633934047779736","16.753978471274337","49.219504120795676","29.601437511609618","18.30312244760048","26.99810040669548","24.837526368035725","46.02281402999025","39.64541716697591","20.36208716644201","16.538962650452913","53.91859341616425"
Shyam Metalics and Energy Ltd,SHYAMMETL,"Iron & Steel","24760.724584185","11.510724944631615","7.963567940711314","7.7487285013388805","19.878000721554788","12.990194250323558","10.404262452999076","17.76761396364285","12.948019816808332","16.004884104202738","10.701599921575154","10.980431269369486","13.436700633203339","10.012035939876267"
Kansai Nerolac Paints Ltd,KANSAINER,"Paints","24740.514124225","23.337707119099203","17.285367352696937","13.857388506961776","14.163011883160365","10.5612235021012","8.603806138465213","14.174947263953129","20.81787863095398","13.322023174093427","20.674823234644307","7.499004232626957","10.555878320009072","27.00588878549742"
Piramal Enterprises Ltd,PEL,"Diversified Financials","24270.10744314","-5.84395376780773","-2.0239946390044166","-16.29418636500456","6.599587993202813","2.5617010202815833","14.251754323405933","16.939036478478094","-23.707110565238974","2.8320099386213906","-2.0999990894137106","36.3583944454674","0.25580497266283975","-4.301567938833341"
Devyani International Ltd,DEVYANI,"Restaurants & Cafes","23805.222932329998","4.087721270505698","1.1940034605135412","1.317094645802707",,"1.9089294453838819","1.0817372240989076","20.564172840148235","16.25401230440018",,"5.55324415234578","19.382407534102146","16.508124916410324","4.790906106695601"
Nuvama Wealth Management Ltd,NUVAMA,"Diversified Financials","23787.0046134","24.247770795727533","3.777960036915028","19.78916787452609",,,"13.94312535219666","22.47809042156077","30.01430443120898","4.354481947359149","6.48353790419075","-65.90029661425913","-52.48238846024823","11.346030237822436"
EIH Ltd,EIHOTEL,"Hotels, Resorts & Cruise Lines","23654.40018415","16.911165444172777","13.540311611489878","23.36976593667382","3.3172023456165056","2.6700486874432494","-5.912548258165367","7.973619829960262","39.05833482647281","3.8955050945293763","15.36539210905179","9.270041698132772","26.023409989285962","20.811022187462505"
Triveni Turbine Ltd,TRITURBINE,"Heavy Electrical Equipments","23607.128943945","31.24568257414363","17.78096373840914","15.680459582600182","26.800556635344936","16.509637406190098","16.750352385045794","24.417543132029447","22.35629304217113","25.20941686607756","28.442117268909744","23.69164357626871","15.789994989337774","36.847608702273035"
Angel One Ltd,ANGELONE,"Investment Banking & Brokerage","23581.09593906","43.28789883388203","10.858129077755557","26.2985480562085","37.19182114995122","9.114620155316096","23.34381644695837","33.019197598538554","36.53435456962741","18.56608646970997","20.1716215150581","7.228366717630144","-7.708340148325381","49.39095818445824"
Kajaria Ceramics Ltd,KAJARIACER,"Building Products - Ceramics","23504.932497","16.618405796816134","12.293815521411712","9.127373688011646","16.291600889490763","11.984295612447195","9.407420902877993","16.329154460024036","16.10345409176025","15.04238574276863","15.207493438095053","11.43630921649895","13.009605030423858","20.774166147376317"
Alembic Pharmaceuticals Ltd,APLLTD,"Pharmaceuticals","23377.252337320002","13.403898496735659","9.752930099672094","9.842206960921736","17.291579368337388","11.176078934430878","12.9003255372376","19.8029077577551","15.354015467649477","13.452006532718277","12.604851294979149","14.476680414956686","12.836966371687073","13.786345902989433"
KIOCL Ltd,KIOCL,"Iron & Steel","23355.87461928","-4.249414621455201","-3.075446271990544","-4.373323253164484","4.77577892826843","3.947012988368248","2.810931789159923","6.333252115594849","-1.1392690827571295","5.085342567657446","-3.275961506379849","-1.6856567329341896","5.498417098486399","-2.29641092291221"
JBM Auto Ltd,JBMA,"Auto Parts","23289.36388306","16.09061995312452","4.255592544384614","3.5485816784926287","13.017195374255147","3.8139885481461597","3.5218371509441413","11.435598615713788","12.18966776195692","9.444771666346925","11.316599024384368","8.357420166776178","4.063685572328841","21.659452718069115"
Elgi Equipments Ltd,ELGIEQUIP,"Industrial Machinery","23130.28074948","20.915891799089955","11.799646631077557","9.514541189104104","17.712504280967877","9.43691769351528","7.105313145013511","14.033168005030026","16.80359251112745","12.507318346193284","15.377877766613024","6.166995231754837","8.776880531310919","27.84001503088378"
CPSE ETF,CPSEETF,"Equity","23025.673136880003",,,,,,,,,,,,,
Bikaji Foods International Ltd,BIKAJI,"FMCG - Foods","23013.8780747","24.484887578326592","18.973051711580492","11.274807249211817",,,"7.000698094509484","12.071394249372982","17.79290269745022","13.199089238107515","20.03775795846626","7.288513901749711","10.382446418039013","27.37406755510855"
Concord Biotech Ltd,CONCORDBIO,"Pharmaceuticals","22822.547983620003","21.877840263576466","19.168997128787723","29.229951901640288",,,"29.67396286857711","44.9615411158408","44.52560976766691","19.363812002050768","20.261263489501303","16.19740156169905","25.184756519841763","26.67560665751281"
Jindal SAW Ltd,JINDALSAW,"Building Products - Pipes","22763.043662879998","20.06681639729905","8.697941005468119","7.938265352008651","9.87702232224605","4.156409725420476","4.444834680120108","12.881311766125213","16.512195930114196","9.938594212706183","15.743380491909551","10.077324933849244","12.273559943008348","23.640667297006708"
Anant Raj Ltd,ANANTRAJ,"Real Estate","22694.70818414","7.975154444108197","5.656466670424635","17.156121361968513","3.4193047487241373","2.2391465742206362","11.331647022185127","22.790983450997174","24.41311466785907","3.1191157970352057","6.854328982740665","0.22013427398951402","-1.6781303838920525","8.020000045413363"
Jupiter Wagons Ltd,JWL,"Rail","22680.93075807","27.23263053280876","14.49753171171092","9.03856848441231",,,,,"13.932142584535528",,"18.810746401288515","0","-0.5206799917127373","28.653055412164687"
HFCL Ltd,HFCL,"Telecom Equipments","22663.426463128","9.233241460980407","5.5154848646506425","7.2222696684820535","12.100676519484384","5.772949972517748","6.263212154198706","13.922004333897863","14.957834873876909","12.531772790064085","9.558910449704989","3.1884651548006184","-0.9825755435699002","13.974361357974214"
Cyient Ltd,CYIENT,"Software Services","22654.2712968","17.02658221535083","10.169567257210506","9.46611027158918","15.29309269235544","9.523615279622017","9.025508082382379","17.43402159273088","18.038014168665335","13.35894095257143","14.946206380391038","13.107582254473673","10.066406954014225","19.626966206857283"
Gujarat State Petronet Ltd,GSPL,"Gas Distribution","22633.33934824","12.260583104121087","9.125378899832972","9.46006493950684","19.516796341186076","11.077974141748076","11.05076108008706","24.101320313003054","20.835423497703857","15.833894788264654","11.816488491797063","19.33825372486098","15.980636717271446","18.65937316563021"
Atul Ltd,ATUL,"Diversified Chemicals","22622.16128935","6.537007187227118","5.292546655088234","6.738610263331926","14.690650957152968","11.487932689956034","12.147066738072997","20.082924020766797","14.69843978496194","13.532775063497803","6.187105782656847","14.188151949351424","13.92406911758877","8.294081507270121"
Five-Star Business Finance Ltd,FIVESTAR,"Consumer Finance","22482.65894625","17.532658884674316","8.19876812020636","38.081636371919274","16.048994950341527","7.728422345050847","36.21537339304652","49.36853218690574","51.957541797640204","6.770910770919663","7.261379430159833","-80.12376899444862","-96.6853446312241","9.764546632611722"
IIFL Finance Ltd,IIFL,"Investment Banking & Brokerage","22436.049646045","15.845934466619157","3.055809141626479","16.81087691971856","15.966897919431219","2.4687630940633762","14.872368133154726","22.412320380459715","26.240292379655056","2.458044178597979","2.9780904650241453","-25.94942552993773","-55.745834076070956","4.616576494879853"
Kalpataru Projects International Ltd,KPIL,"Power Infrastructure","22389.95313016","10.393130389826565","2.453879313977002","2.5881113759889445","12.574668876545816","3.023989799340214","3.3960247201538523","11.293530278642656","9.539461321800156","14.042187891830952","13.304338006426947","5.4798907774489525","4.28106663037152","19.442545642734423"
Computer Age Management Services Ltd,CAMS,"Diversified Financials","22305.95735733","41.65218978746958","28.1824267248936","30.042389799264324","40.77131641963446","27.046034650339813","28.26409506022075","45.167068424658126","46.343348879091366","35.68333036344802","35.75868372943326","32.83417267566276","34.1063737607992","42.893646221772755"
CIE Automotive India Ltd,CIEINDIA,"Auto Parts","21860.756974625","20.297552149198232","11.438813520723546","11.611495704797179","7.117881660992888","3.8986884766530294","4.4076575275866485","11.929574482585242","18.915920527395603","6.3315486444117175","18.010252243774293","12.821396630188891","14.275305782940551","22.718290966399206"
Aditya Birla Sun Life Amc Ltd,ABSLAMC,"Asset Management","21818.28956384","27.449097499591087","24.812836945168257","47.56610467029953","32.210291686069674","27.979462752504766","44.61423339723104","61.61442494005125","63.5598385936681","28.571304655574465","24.026083984765865","39.35355429879219","41.74377354350291","30.46377827603087"
Affle (India) Ltd,AFFLE,"Advertising","21808.70942295","14.993367328925004","11.258462499881645","15.645180814837818","30.11224925619455","17.474212605350907","18.812462854169695","25.589393190657884","21.957252856563915","19.24865934689507","11.792947285566667","17.707186437494375","13.804137872958561","13.143715421031624"
